,state_code,district_code,block_code,state_name,district_name,block_name,finyear,rejected,total,invalid
23785,35,3504,3504009,UTTARAKHAND,CHAMOLI,POKHARI,17.0,1248,42329,12
23786,35,3504,3504009,UTTARAKHAND,CHAMOLI,POKHARI,18.0,793,27064,0
23787,35,3504,3504009,UTTARAKHAND,CHAMOLI,POKHARI,19.0,1738,34312,0
23788,35,3504,3504009,UTTARAKHAND,CHAMOLI,POKHARI,20.0,960,26118,0
23789,35,3505,3505001,UTTARAKHAND,PAURI GARHWAL,Kot,17.0,734,16997,0
23790,35,3505,3505001,UTTARAKHAND,PAURI GARHWAL,Kot,18.0,323,12454,0
23791,35,3505,3505001,UTTARAKHAND,PAURI GARHWAL,Kot,19.0,267,10631,0
23792,35,3505,3505001,UTTARAKHAND,PAURI GARHWAL,Kot,20.0,123,13892,0
23793,35,3505,3505002,UTTARAKHAND,PAURI GARHWAL,Kaljikhal,17.0,426,30661,1
23794,35,3505,3505002,UTTARAKHAND,PAURI GARHWAL,Kaljikhal,18.0,460,24502,0
23795,35,3505,3505002,UTTARAKHAND,PAURI GARHWAL,Kaljikhal,19.0,415,21487,0
23796,35,3505,3505002,UTTARAKHAND,PAURI GARHWAL,Kaljikhal,20.0,182,17083,0
23797,35,3505,3505003,UTTARAKHAND,PAURI GARHWAL,Pauri,17.0,1023,23824,0
23798,35,3505,3505003,UTTARAKHAND,PAURI GARHWAL,Pauri,18.0,358,13466,0
23799,35,3505,3505003,UTTARAKHAND,PAURI GARHWAL,Pauri,19.0,379,11336,0
23800,35,3505,3505003,UTTARAKHAND,PAURI GARHWAL,Pauri,20.0,124,9608,0
23801,35,3505,3505004,UTTARAKHAND,PAURI GARHWAL,Pabau,17.0,746,28958,0
23802,35,3505,3505004,UTTARAKHAND,PAURI GARHWAL,Pabau,18.0,466,18966,0
23803,35,3505,3505004,UTTARAKHAND,PAURI GARHWAL,Pabau,19.0,656,20865,0
23804,35,3505,3505004,UTTARAKHAND,PAURI GARHWAL,Pabau,20.0,214,18854,0
23805,35,3505,3505005,UTTARAKHAND,PAURI GARHWAL,THALISAIN,17.0,3750,49972,11
23806,35,3505,3505005,UTTARAKHAND,PAURI GARHWAL,THALISAIN,18.0,1193,34610,0
23807,35,3505,3505005,UTTARAKHAND,PAURI GARHWAL,THALISAIN,19.0,680,28220,0
23808,35,3505,3505005,UTTARAKHAND,PAURI GARHWAL,THALISAIN,20.0,326,23446,0
23809,35,3505,3505008,UTTARAKHAND,PAURI GARHWAL,Duggada,17.0,715,35581,0
23810,35,3505,3505008,UTTARAKHAND,PAURI GARHWAL,Duggada,18.0,251,19655,0
23811,35,3505,3505008,UTTARAKHAND,PAURI GARHWAL,Duggada,19.0,354,23447,0
23812,35,3505,3505008,UTTARAKHAND,PAURI GARHWAL,Duggada,20.0,212,19818,0
23813,35,3505,3505009,UTTARAKHAND,PAURI GARHWAL,ZAHRIKHAL,17.0,675,17630,142
23814,35,3505,3505009,UTTARAKHAND,PAURI GARHWAL,ZAHRIKHAL,18.0,356,17004,0
23815,35,3505,3505009,UTTARAKHAND,PAURI GARHWAL,ZAHRIKHAL,19.0,201,11661,0
23816,35,3505,3505009,UTTARAKHAND,PAURI GARHWAL,ZAHRIKHAL,20.0,122,8736,0
23817,35,3505,3505010,UTTARAKHAND,PAURI GARHWAL,Ekeshwar,17.0,215,21498,0
23818,35,3505,3505010,UTTARAKHAND,PAURI GARHWAL,Ekeshwar,18.0,220,15129,0
23819,35,3505,3505010,UTTARAKHAND,PAURI GARHWAL,Ekeshwar,19.0,362,14518,0
23820,35,3505,3505010,UTTARAKHAND,PAURI GARHWAL,Ekeshwar,20.0,159,9545,0
23821,35,3505,3505011,UTTARAKHAND,PAURI GARHWAL,Rikhnikhal,17.0,340,13214,0
23822,35,3505,3505011,UTTARAKHAND,PAURI GARHWAL,Rikhnikhal,18.0,213,10581,0
23823,35,3505,3505011,UTTARAKHAND,PAURI GARHWAL,Rikhnikhal,19.0,299,10899,0
23824,35,3505,3505011,UTTARAKHAND,PAURI GARHWAL,Rikhnikhal,20.0,301,8153,0
23825,35,3505,3505012,UTTARAKHAND,PAURI GARHWAL,Yamkeshwar,17.0,1191,23320,0
23826,35,3505,3505012,UTTARAKHAND,PAURI GARHWAL,Yamkeshwar,18.0,445,15554,0
23827,35,3505,3505012,UTTARAKHAND,PAURI GARHWAL,Yamkeshwar,19.0,638,22277,0
23828,35,3505,3505012,UTTARAKHAND,PAURI GARHWAL,Yamkeshwar,20.0,230,17460,0
23829,35,3505,3505013,UTTARAKHAND,PAURI GARHWAL,Nainidanda,17.0,2626,33194,0
23830,35,3505,3505013,UTTARAKHAND,PAURI GARHWAL,Nainidanda,18.0,351,20460,0
23831,35,3505,3505013,UTTARAKHAND,PAURI GARHWAL,Nainidanda,19.0,428,18259,0
23832,35,3505,3505013,UTTARAKHAND,PAURI GARHWAL,Nainidanda,20.0,148,12806,0
23833,35,3505,3505014,UTTARAKHAND,PAURI GARHWAL,Pokhra,17.0,560,17629,0
23834,35,3505,3505014,UTTARAKHAND,PAURI GARHWAL,Pokhra,18.0,158,14241,0
23835,35,3505,3505014,UTTARAKHAND,PAURI GARHWAL,Pokhra,19.0,735,15846,0
23836,35,3505,3505014,UTTARAKHAND,PAURI GARHWAL,Pokhra,20.0,173,12202,0
23837,35,3505,3505015,UTTARAKHAND,PAURI GARHWAL,Khirsu,17.0,502,13009,0
23838,35,3505,3505015,UTTARAKHAND,PAURI GARHWAL,Khirsu,18.0,266,10254,0
23839,35,3505,3505015,UTTARAKHAND,PAURI GARHWAL,Khirsu,19.0,360,9958,0
23840,35,3505,3505015,UTTARAKHAND,PAURI GARHWAL,Khirsu,20.0,412,10194,0
23841,35,3505,3505016,UTTARAKHAND,PAURI GARHWAL,Bironkhal,17.0,541,32602,0
23842,35,3505,3505016,UTTARAKHAND,PAURI GARHWAL,Bironkhal,18.0,673,25065,0
23843,35,3505,3505016,UTTARAKHAND,PAURI GARHWAL,Bironkhal,19.0,652,22728,0
23844,35,3505,3505016,UTTARAKHAND,PAURI GARHWAL,Bironkhal,20.0,168,18768,0
23845,35,3505,3505017,UTTARAKHAND,PAURI GARHWAL,Dwarikhal,17.0,909,24153,0
23846,35,3505,3505017,UTTARAKHAND,PAURI GARHWAL,Dwarikhal,18.0,302,14679,0
23847,35,3505,3505017,UTTARAKHAND,PAURI GARHWAL,Dwarikhal,19.0,660,18855,0
23848,35,3505,3505017,UTTARAKHAND,PAURI GARHWAL,Dwarikhal,20.0,620,16484,0
23849,35,3506,3506001,UTTARAKHAND,RUDRA PRAYAG,Augustyamuni,17.0,5457,55497,1521
23850,35,3506,3506001,UTTARAKHAND,RUDRA PRAYAG,Augustyamuni,18.0,1191,40208,1
23851,35,3506,3506001,UTTARAKHAND,RUDRA PRAYAG,Augustyamuni,19.0,982,39780,0
23852,35,3506,3506001,UTTARAKHAND,RUDRA PRAYAG,Augustyamuni,20.0,986,37055,0
23853,35,3506,3506002,UTTARAKHAND,RUDRA PRAYAG,Ukhimath,17.0,650,25665,21
23854,35,3506,3506002,UTTARAKHAND,RUDRA PRAYAG,Ukhimath,18.0,407,23922,0
23855,35,3506,3506002,UTTARAKHAND,RUDRA PRAYAG,Ukhimath,19.0,540,23347,0
23856,35,3506,3506002,UTTARAKHAND,RUDRA PRAYAG,Ukhimath,20.0,404,21100,0
23857,35,3506,3506003,UTTARAKHAND,RUDRA PRAYAG,Jakholi,17.0,2632,39681,12
23858,35,3506,3506003,UTTARAKHAND,RUDRA PRAYAG,Jakholi,18.0,1104,32233,3
23859,35,3506,3506003,UTTARAKHAND,RUDRA PRAYAG,Jakholi,19.0,1650,32968,0
23860,35,3506,3506003,UTTARAKHAND,RUDRA PRAYAG,Jakholi,20.0,1262,29879,0
23861,35,3507,3507001,UTTARAKHAND,ALMORA,SYALDEY,17.0,876,13439,2
23862,35,3507,3507001,UTTARAKHAND,ALMORA,SYALDEY,18.0,441,13293,0
23863,35,3507,3507001,UTTARAKHAND,ALMORA,SYALDEY,19.0,562,15413,0
23864,35,3507,3507001,UTTARAKHAND,ALMORA,SYALDEY,20.0,307,5510,0
23865,35,3507,3507002,UTTARAKHAND,ALMORA,CHAUKHUTIA,17.0,292,7499,19
23866,35,3507,3507002,UTTARAKHAND,ALMORA,CHAUKHUTIA,18.0,164,6614,0
23867,35,3507,3507002,UTTARAKHAND,ALMORA,CHAUKHUTIA,19.0,239,6992,0
23868,35,3507,3507002,UTTARAKHAND,ALMORA,CHAUKHUTIA,20.0,121,4797,0
23869,35,3507,3507003,UTTARAKHAND,ALMORA,BHIKIASAIN,17.0,329,12647,0
23870,35,3507,3507003,UTTARAKHAND,ALMORA,BHIKIASAIN,18.0,206,9328,0
23871,35,3507,3507003,UTTARAKHAND,ALMORA,BHIKIASAIN,19.0,178,7423,0
23872,35,3507,3507003,UTTARAKHAND,ALMORA,BHIKIASAIN,20.0,157,5832,0
23873,35,3507,3507004,UTTARAKHAND,ALMORA,TARIKHET,17.0,243,8688,0
23874,35,3507,3507004,UTTARAKHAND,ALMORA,TARIKHET,18.0,162,8828,0
23875,35,3507,3507004,UTTARAKHAND,ALMORA,TARIKHET,19.0,219,8081,0
23876,35,3507,3507004,UTTARAKHAND,ALMORA,TARIKHET,20.0,101,6151,0
23877,35,3507,3507005,UTTARAKHAND,ALMORA,SULT,17.0,1424,29152,3
23878,35,3507,3507005,UTTARAKHAND,ALMORA,SULT,18.0,527,24132,0
23879,35,3507,3507005,UTTARAKHAND,ALMORA,SULT,19.0,811,23029,0
23880,35,3507,3507005,UTTARAKHAND,ALMORA,SULT,20.0,240,13397,0
23881,35,3507,3507006,UTTARAKHAND,ALMORA,DWARAHAT,17.0,717,13178,0
23882,35,3507,3507006,UTTARAKHAND,ALMORA,DWARAHAT,18.0,234,12866,0
23883,35,3507,3507006,UTTARAKHAND,ALMORA,DWARAHAT,19.0,310,12062,0
23884,35,3507,3507006,UTTARAKHAND,ALMORA,DWARAHAT,20.0,280,9533,0
23885,35,3507,3507007,UTTARAKHAND,ALMORA,TAKULA,17.0,254,10891,0
23886,35,3507,3507007,UTTARAKHAND,ALMORA,TAKULA,18.0,212,9534,0
23887,35,3507,3507007,UTTARAKHAND,ALMORA,TAKULA,19.0,118,7984,0
23888,35,3507,3507007,UTTARAKHAND,ALMORA,TAKULA,20.0,71,5458,0
23889,35,3507,3507008,UTTARAKHAND,ALMORA,BHAISIACHHANA,17.0,216,5896,40
23890,35,3507,3507008,UTTARAKHAND,ALMORA,BHAISIACHHANA,18.0,131,7892,0
23891,35,3507,3507008,UTTARAKHAND,ALMORA,BHAISIACHHANA,19.0,198,6559,0
23892,35,3507,3507008,UTTARAKHAND,ALMORA,BHAISIACHHANA,20.0,47,3550,0
23893,35,3507,3507009,UTTARAKHAND,ALMORA,HAWALBAG,17.0,350,13794,0
23894,35,3507,3507009,UTTARAKHAND,ALMORA,HAWALBAG,18.0,231,13281,0
23895,35,3507,3507009,UTTARAKHAND,ALMORA,HAWALBAG,19.0,268,15246,0
23896,35,3507,3507009,UTTARAKHAND,ALMORA,HAWALBAG,20.0,131,9722,0
23897,35,3507,3507010,UTTARAKHAND,ALMORA,LAMGARA,17.0,448,11362,0
23898,35,3507,3507010,UTTARAKHAND,ALMORA,LAMGARA,18.0,269,11865,0
23899,35,3507,3507010,UTTARAKHAND,ALMORA,LAMGARA,19.0,174,9925,0
23900,35,3507,3507010,UTTARAKHAND,ALMORA,LAMGARA,20.0,300,7228,0
23901,35,3507,3507011,UTTARAKHAND,ALMORA,DHAULADEVI,17.0,454,16448,0
23902,35,3507,3507011,UTTARAKHAND,ALMORA,DHAULADEVI,18.0,208,12761,0
23903,35,3507,3507011,UTTARAKHAND,ALMORA,DHAULADEVI,19.0,221,11565,0
23904,35,3507,3507011,UTTARAKHAND,ALMORA,DHAULADEVI,20.0,222,6795,0
23905,35,3508,3508001,UTTARAKHAND,NAINITAL,Ramnagar,17.0,433,12410,0
23906,35,3508,3508001,UTTARAKHAND,NAINITAL,Ramnagar,18.0,348,10439,0
23907,35,3508,3508001,UTTARAKHAND,NAINITAL,Ramnagar,19.0,489,12911,0
23908,35,3508,3508001,UTTARAKHAND,NAINITAL,Ramnagar,20.0,729,7382,0
23909,35,3508,3508002,UTTARAKHAND,NAINITAL,Kotabag,17.0,437,16803,0
23910,35,3508,3508002,UTTARAKHAND,NAINITAL,Kotabag,18.0,268,10744,0
23911,35,3508,3508002,UTTARAKHAND,NAINITAL,Kotabag,19.0,575,14157,0
23912,35,3508,3508002,UTTARAKHAND,NAINITAL,Kotabag,20.0,653,8039,0
23913,35,3508,3508003,UTTARAKHAND,NAINITAL,Ramgarh,17.0,553,12428,0
23914,35,3508,3508003,UTTARAKHAND,NAINITAL,Ramgarh,18.0,439,10749,0
23915,35,3508,3508003,UTTARAKHAND,NAINITAL,Ramgarh,19.0,429,11572,0
23916,35,3508,3508003,UTTARAKHAND,NAINITAL,Ramgarh,20.0,494,6400,0
23917,35,3508,3508004,UTTARAKHAND,NAINITAL,Bhimtal,17.0,152,15392,0
23918,35,3508,3508004,UTTARAKHAND,NAINITAL,Bhimtal,18.0,132,11671,0
23919,35,3508,3508004,UTTARAKHAND,NAINITAL,Bhimtal,19.0,182,12931,0
23920,35,3508,3508004,UTTARAKHAND,NAINITAL,Bhimtal,20.0,128,11504,0
23921,35,3508,3508005,UTTARAKHAND,NAINITAL,Dhari,17.0,704,15227,0
23922,35,3508,3508005,UTTARAKHAND,NAINITAL,Dhari,18.0,365,12811,0
23923,35,3508,3508005,UTTARAKHAND,NAINITAL,Dhari,19.0,548,10759,0
23924,35,3508,3508005,UTTARAKHAND,NAINITAL,Dhari,20.0,622,8195,0
23925,35,3508,3508006,UTTARAKHAND,NAINITAL,Okhalkanda,17.0,666,16481,0
23926,35,3508,3508006,UTTARAKHAND,NAINITAL,Okhalkanda,18.0,375,14303,0
23927,35,3508,3508006,UTTARAKHAND,NAINITAL,Okhalkanda,19.0,512,16142,0
23928,35,3508,3508006,UTTARAKHAND,NAINITAL,Okhalkanda,20.0,244,9362,0
23929,35,3508,3508007,UTTARAKHAND,NAINITAL,Haldwani,17.0,554,7706,0
23930,35,3508,3508007,UTTARAKHAND,NAINITAL,Haldwani,18.0,513,7739,0
23931,35,3508,3508007,UTTARAKHAND,NAINITAL,Haldwani,19.0,558,7551,0
23932,35,3508,3508007,UTTARAKHAND,NAINITAL,Haldwani,20.0,839,6279,0
23933,35,3508,3508008,UTTARAKHAND,NAINITAL,Betalghat,17.0,374,19390,0
23934,35,3508,3508008,UTTARAKHAND,NAINITAL,Betalghat,18.0,194,14325,0
23935,35,3508,3508008,UTTARAKHAND,NAINITAL,Betalghat,19.0,373,14286,0
23936,35,3508,3508008,UTTARAKHAND,NAINITAL,Betalghat,20.0,569,9589,0
23937,35,3509,3509001,UTTARAKHAND,UDAM SINGH NAGAR,Jaspur,17.0,190,16623,0
23938,35,3509,3509001,UTTARAKHAND,UDAM SINGH NAGAR,Jaspur,18.0,239,19592,0
23939,35,3509,3509001,UTTARAKHAND,UDAM SINGH NAGAR,Jaspur,19.0,294,15609,0
23940,35,3509,3509001,UTTARAKHAND,UDAM SINGH NAGAR,Jaspur,20.0,150,12375,0
23941,35,3509,3509002,UTTARAKHAND,UDAM SINGH NAGAR,Kashipur,17.0,770,28736,0
23942,35,3509,3509002,UTTARAKHAND,UDAM SINGH NAGAR,Kashipur,18.0,420,21637,0
23943,35,3509,3509002,UTTARAKHAND,UDAM SINGH NAGAR,Kashipur,19.0,880,18354,0
23944,35,3509,3509002,UTTARAKHAND,UDAM SINGH NAGAR,Kashipur,20.0,397,9476,0
23945,35,3509,3509003,UTTARAKHAND,UDAM SINGH NAGAR,Bajpur,17.0,542,27247,0
23946,35,3509,3509003,UTTARAKHAND,UDAM SINGH NAGAR,Bajpur,18.0,522,19760,0
23947,35,3509,3509003,UTTARAKHAND,UDAM SINGH NAGAR,Bajpur,19.0,1562,25670,0
23948,35,3509,3509003,UTTARAKHAND,UDAM SINGH NAGAR,Bajpur,20.0,384,23083,0
23949,35,3509,3509004,UTTARAKHAND,UDAM SINGH NAGAR,Gadarpur,17.0,221,16268,0
23950,35,3509,3509004,UTTARAKHAND,UDAM SINGH NAGAR,Gadarpur,18.0,289,16365,0
23951,35,3509,3509004,UTTARAKHAND,UDAM SINGH NAGAR,Gadarpur,19.0,330,13678,0
23952,35,3509,3509004,UTTARAKHAND,UDAM SINGH NAGAR,Gadarpur,20.0,110,12464,0
23953,35,3509,3509005,UTTARAKHAND,UDAM SINGH NAGAR,Rudrapur,17.0,171,13242,0
23954,35,3509,3509005,UTTARAKHAND,UDAM SINGH NAGAR,Rudrapur,18.0,245,16312,0
23955,35,3509,3509005,UTTARAKHAND,UDAM SINGH NAGAR,Rudrapur,19.0,125,12335,0
23956,35,3509,3509005,UTTARAKHAND,UDAM SINGH NAGAR,Rudrapur,20.0,162,13401,0
23957,35,3509,3509006,UTTARAKHAND,UDAM SINGH NAGAR,Sitarganj,17.0,996,44094,0
23958,35,3509,3509006,UTTARAKHAND,UDAM SINGH NAGAR,Sitarganj,18.0,732,37412,0
23959,35,3509,3509006,UTTARAKHAND,UDAM SINGH NAGAR,Sitarganj,19.0,1269,33799,0
23960,35,3509,3509006,UTTARAKHAND,UDAM SINGH NAGAR,Sitarganj,20.0,734,25993,0
23961,35,3509,3509007,UTTARAKHAND,UDAM SINGH NAGAR,Khatima,17.0,1158,33381,0
23962,35,3509,3509007,UTTARAKHAND,UDAM SINGH NAGAR,Khatima,18.0,702,21199,0
23963,35,3509,3509007,UTTARAKHAND,UDAM SINGH NAGAR,Khatima,19.0,1626,24070,0
23964,35,3509,3509007,UTTARAKHAND,UDAM SINGH NAGAR,Khatima,20.0,815,21620,0
23965,35,3510,3510001,UTTARAKHAND,CHAMPAWAT,CHAMPAWAT,17.0,1254,40114,9
23966,35,3510,3510001,UTTARAKHAND,CHAMPAWAT,CHAMPAWAT,18.0,2777,64749,0
23967,35,3510,3510001,UTTARAKHAND,CHAMPAWAT,CHAMPAWAT,19.0,2211,30794,0
23968,35,3510,3510001,UTTARAKHAND,CHAMPAWAT,CHAMPAWAT,20.0,667,16623,0
23969,35,3510,3510002,UTTARAKHAND,CHAMPAWAT,LOHAGHAT,17.0,888,15589,0
23970,35,3510,3510002,UTTARAKHAND,CHAMPAWAT,LOHAGHAT,18.0,428,21509,0
23971,35,3510,3510002,UTTARAKHAND,CHAMPAWAT,LOHAGHAT,19.0,886,29952,0
23972,35,3510,3510002,UTTARAKHAND,CHAMPAWAT,LOHAGHAT,20.0,636,11241,0
23973,35,3510,3510003,UTTARAKHAND,CHAMPAWAT,PATI,17.0,1536,25255,0
23974,35,3510,3510003,UTTARAKHAND,CHAMPAWAT,PATI,18.0,805,33371,0
23975,35,3510,3510003,UTTARAKHAND,CHAMPAWAT,PATI,19.0,960,18741,0
23976,35,3510,3510003,UTTARAKHAND,CHAMPAWAT,PATI,20.0,647,11693,0
23977,35,3510,3510004,UTTARAKHAND,CHAMPAWAT,BARAKOT,17.0,431,26662,21
23978,35,3510,3510004,UTTARAKHAND,CHAMPAWAT,BARAKOT,18.0,454,21907,0
23979,35,3510,3510004,UTTARAKHAND,CHAMPAWAT,BARAKOT,19.0,1065,20398,0
23980,35,3510,3510004,UTTARAKHAND,CHAMPAWAT,BARAKOT,20.0,375,9182,0
23981,35,3511,3511001,UTTARAKHAND,PITHORAGARH,Munsyari,17.0,1158,26216,14
23982,35,3511,3511001,UTTARAKHAND,PITHORAGARH,Munsyari,18.0,431,20319,0
23983,35,3511,3511001,UTTARAKHAND,PITHORAGARH,Munsyari,19.0,1063,34771,0
23984,35,3511,3511001,UTTARAKHAND,PITHORAGARH,Munsyari,20.0,1198,25210,0
23985,35,3511,3511002,UTTARAKHAND,PITHORAGARH,Dharchula,17.0,729,34663,102
23986,35,3511,3511002,UTTARAKHAND,PITHORAGARH,Dharchula,18.0,605,28852,0
23987,35,3511,3511002,UTTARAKHAND,PITHORAGARH,Dharchula,19.0,1020,21820,0
23988,35,3511,3511002,UTTARAKHAND,PITHORAGARH,Dharchula,20.0,611,19877,0
23989,35,3511,3511003,UTTARAKHAND,PITHORAGARH,Berinag,17.0,1870,27075,56
23990,35,3511,3511003,UTTARAKHAND,PITHORAGARH,Berinag,18.0,1014,18392,0
23991,35,3511,3511003,UTTARAKHAND,PITHORAGARH,Berinag,19.0,1572,19527,0
23992,35,3511,3511003,UTTARAKHAND,PITHORAGARH,Berinag,20.0,1885,13841,0
23993,35,3511,3511004,UTTARAKHAND,PITHORAGARH,Didihat,17.0,1869,24576,66
23994,35,3511,3511004,UTTARAKHAND,PITHORAGARH,Didihat,18.0,1708,17893,0
23995,35,3511,3511004,UTTARAKHAND,PITHORAGARH,Didihat,19.0,2638,19404,0
23996,35,3511,3511004,UTTARAKHAND,PITHORAGARH,Didihat,20.0,844,13719,0
23997,35,3511,3511005,UTTARAKHAND,PITHORAGARH,Kanalichina,17.0,1151,35297,89
23998,35,3511,3511005,UTTARAKHAND,PITHORAGARH,Kanalichina,18.0,719,19816,0
23999,35,3511,3511005,UTTARAKHAND,PITHORAGARH,Kanalichina,19.0,1620,30337,0
24000,35,3511,3511005,UTTARAKHAND,PITHORAGARH,Kanalichina,20.0,229,18723,0
24001,35,3511,3511006,UTTARAKHAND,PITHORAGARH,GANGOLIHAT,17.0,2804,43724,131
24002,35,3511,3511006,UTTARAKHAND,PITHORAGARH,GANGOLIHAT,18.0,2270,27572,0
24003,35,3511,3511006,UTTARAKHAND,PITHORAGARH,GANGOLIHAT,19.0,1492,30695,0
24004,35,3511,3511006,UTTARAKHAND,PITHORAGARH,GANGOLIHAT,20.0,535,18090,0
24005,35,3511,3511007,UTTARAKHAND,PITHORAGARH,Pithoragarh,17.0,1053,34947,0
24006,35,3511,3511007,UTTARAKHAND,PITHORAGARH,Pithoragarh,18.0,338,17656,0
24007,35,3511,3511007,UTTARAKHAND,PITHORAGARH,Pithoragarh,19.0,815,19873,0
24008,35,3511,3511007,UTTARAKHAND,PITHORAGARH,Pithoragarh,20.0,269,14859,0
24009,35,3511,3511008,UTTARAKHAND,PITHORAGARH,Munakot,17.0,1252,30962,28
24010,35,3511,3511008,UTTARAKHAND,PITHORAGARH,Munakot,18.0,334,17000,0
24011,35,3511,3511008,UTTARAKHAND,PITHORAGARH,Munakot,19.0,380,21483,0
24012,35,3511,3511008,UTTARAKHAND,PITHORAGARH,Munakot,20.0,75,14174,0
24013,35,3512,3512001,UTTARAKHAND,BAGESHWAR,Kapkote,17.0,1869,40849,87
24014,35,3512,3512001,UTTARAKHAND,BAGESHWAR,Kapkote,18.0,1664,31810,0
24015,35,3512,3512001,UTTARAKHAND,BAGESHWAR,Kapkote,19.0,1800,31123,0
24016,35,3512,3512001,UTTARAKHAND,BAGESHWAR,Kapkote,20.0,830,21314,0
24017,35,3512,3512002,UTTARAKHAND,BAGESHWAR,Bageshwar,17.0,3100,61701,61
24018,35,3512,3512002,UTTARAKHAND,BAGESHWAR,Bageshwar,18.0,1508,37864,0
24019,35,3512,3512002,UTTARAKHAND,BAGESHWAR,Bageshwar,19.0,1402,30590,0
24020,35,3512,3512002,UTTARAKHAND,BAGESHWAR,Bageshwar,20.0,793,23833,0
24021,35,3512,3512003,UTTARAKHAND,BAGESHWAR,Garur,17.0,1103,29120,2
24022,35,3512,3512003,UTTARAKHAND,BAGESHWAR,Garur,18.0,463,20725,0
24023,35,3512,3512003,UTTARAKHAND,BAGESHWAR,Garur,19.0,449,18006,0
24024,35,3512,3512003,UTTARAKHAND,BAGESHWAR,Garur,20.0,134,12766,0
24025,35,3513,3513001,UTTARAKHAND,TEHRI GARHWAL,PRATAPNAGAR,17.0,3393,123338,2
24026,35,3513,3513001,UTTARAKHAND,TEHRI GARHWAL,PRATAPNAGAR,18.0,1275,78205,0
24027,35,3513,3513001,UTTARAKHAND,TEHRI GARHWAL,PRATAPNAGAR,19.0,2358,85358,0
24028,35,3513,3513001,UTTARAKHAND,TEHRI GARHWAL,PRATAPNAGAR,20.0,381,26902,0
24029,35,3513,3513002,UTTARAKHAND,TEHRI GARHWAL,BHILANGNA,17.0,2149,88046,0
24030,35,3513,3513002,UTTARAKHAND,TEHRI GARHWAL,BHILANGNA,18.0,995,54924,0
24031,35,3513,3513002,UTTARAKHAND,TEHRI GARHWAL,BHILANGNA,19.0,1110,54338,0
24032,35,3513,3513002,UTTARAKHAND,TEHRI GARHWAL,BHILANGNA,20.0,1308,28358,0
24033,35,3513,3513003,UTTARAKHAND,TEHRI GARHWAL,JAKHNIDHAR,17.0,775,48786,0
24034,35,3513,3513003,UTTARAKHAND,TEHRI GARHWAL,JAKHNIDHAR,18.0,557,33142,0
24035,35,3513,3513003,UTTARAKHAND,TEHRI GARHWAL,JAKHNIDHAR,19.0,1805,33269,0
24036,35,3513,3513003,UTTARAKHAND,TEHRI GARHWAL,JAKHNIDHAR,20.0,1841,25185,0
24037,35,3513,3513004,UTTARAKHAND,TEHRI GARHWAL,JAUNPUR,17.0,3572,107548,0
24038,35,3513,3513004,UTTARAKHAND,TEHRI GARHWAL,JAUNPUR,18.0,1262,50829,0
24039,35,3513,3513004,UTTARAKHAND,TEHRI GARHWAL,JAUNPUR,19.0,2120,44435,0
24040,35,3513,3513004,UTTARAKHAND,TEHRI GARHWAL,JAUNPUR,20.0,730,27811,0
24041,35,3513,3513005,UTTARAKHAND,TEHRI GARHWAL,THAULDHAR,17.0,1539,65332,0
24042,35,3513,3513005,UTTARAKHAND,TEHRI GARHWAL,THAULDHAR,18.0,351,38363,0
24043,35,3513,3513005,UTTARAKHAND,TEHRI GARHWAL,THAULDHAR,19.0,808,41561,0
24044,35,3513,3513005,UTTARAKHAND,TEHRI GARHWAL,THAULDHAR,20.0,448,16736,0
24045,35,3513,3513006,UTTARAKHAND,TEHRI GARHWAL,CHAMBA,17.0,991,36114,2
24046,35,3513,3513006,UTTARAKHAND,TEHRI GARHWAL,CHAMBA,18.0,310,23607,0
24047,35,3513,3513006,UTTARAKHAND,TEHRI GARHWAL,CHAMBA,19.0,658,25021,0
24048,35,3513,3513006,UTTARAKHAND,TEHRI GARHWAL,CHAMBA,20.0,275,12909,0
24049,35,3513,3513007,UTTARAKHAND,TEHRI GARHWAL,NARENDRA NAGAR,17.0,2238,45773,0
24050,35,3513,3513007,UTTARAKHAND,TEHRI GARHWAL,NARENDRA NAGAR,18.0,602,21254,0
24051,35,3513,3513007,UTTARAKHAND,TEHRI GARHWAL,NARENDRA NAGAR,19.0,868,23377,0
24052,35,3513,3513007,UTTARAKHAND,TEHRI GARHWAL,NARENDRA NAGAR,20.0,1059,12441,0
24053,35,3513,3513008,UTTARAKHAND,TEHRI GARHWAL,DEOPRAYAG,17.0,1450,61948,0
24054,35,3513,3513008,UTTARAKHAND,TEHRI GARHWAL,DEOPRAYAG,18.0,529,34356,0
24055,35,3513,3513008,UTTARAKHAND,TEHRI GARHWAL,DEOPRAYAG,19.0,2003,36718,0
24056,35,3513,3513008,UTTARAKHAND,TEHRI GARHWAL,DEOPRAYAG,20.0,2053,24071,0
24057,35,3513,3513009,UTTARAKHAND,TEHRI GARHWAL,KIRTINAGAR,17.0,682,44729,0
24058,35,3513,3513009,UTTARAKHAND,TEHRI GARHWAL,KIRTINAGAR,18.0,510,21794,0
24059,35,3513,3513009,UTTARAKHAND,TEHRI GARHWAL,KIRTINAGAR,19.0,1613,22784,0
24060,35,3513,3513009,UTTARAKHAND,TEHRI GARHWAL,KIRTINAGAR,20.0,2645,16294,0
24061,36,3614,3614003,TELANGANA,MAHBUBNAGAR,Kosgi,19.0,1361,34897,0
